freq,eps1,eps2,n,k
1.6476190476190828e12,26.900785503323533,0.20317218796039255,5.186633580826805,0.019586198847161722
1.6571428571428926e12,26.934432376071648,0.19578964546131225,5.189873492581019,0.018862731274095126
1.6666666666667021e12,26.972738990137465,0.19109988169714132,5.193561022209559,0.01839783652748886
1.676190476190512e12,27.01403079580346,0.1909613662451227,5.197534693293453,0.01837043592074149
1.6857142857143218e12,27.055824357492344,0.19598816989942275,5.2015553427619565,0.01883942730211139
1.6952380952381316e12,27.095859626789593,0.20531174259998608,5.205405594465583,0.01972105141217817
1.7047619047619414e12,27.13291664446463,0.21721285763596634,5.208968267933866,0.02084992977342383
1.714285714285751e12,27.166840391475574,0.22998115021085214,5.212228541135018,0.02206173471181329
1.7238095238095608e12,27.198100024911263,0.24233166380998247,5.215231463567024,0.02323312707420472
1.7333333333333704e12,27.22744166726896,0.25340332740501315,5.218048557828012,0.0242815047082125
1.7428571428571802e12,27.255777340692358,0.26269450601575633,5.220767161836529,0.025158709269298248
1.75238095238099e12,27.284125715349386,0.2701211143039819,5.223484813646467,0.025856518370884558
1.7619047619047996e12,27.31341666594808,0.27611157225747635,5.2262906185402676,0.02641574446347372
1.7714285714286094e12,27.344170633576482,0.281534852932083,5.2292345894067545,0.02691941559906874
1.780952380952419e12,27.3762585100229,0.28736895095184106,5.23230463481117,0.02746111428874684
1.7904761904762288e12,27.40894930026348,0.29424208522254575,5.235431054260125,0.028101112896822426
1.8000000000000386e12,27.441271486398588,0.30209722402805533,5.238521021583004,0.028834286438376124
1.8095238095238481e12,27.472530933490443,0.3101686636611743,5.24150800820178,0.029587819811739483
1.819047619047658e12,27.502747842065872,0.3173151715530477,5.244393491015665,0.03025290650660435
1.8285714285714678e12,27.532781306527767,0.322596683041622,5.2472589354958625,0.03073967027776203
1.8380952380952776e12,27.564017810065085,0.3258257051051093,5.250236259801039,0.031029766251468135
1.8476190476190872e12,27.597736930587104,0.3277726695543102,5.253447466111106,0.03119611062569268
1.857142857142897e12,27.634493388750585,0.32988116074595303,5.256945698613332,0.03137589812654076
1.8666666666667065e12,27.673847375127448,0.33364888616740296,5.260689443303069,0.03171167780092874
1.8761904761905164e12,27.714553743544826,0.3399918478696749,5.264560480728916,0.03229079573057898
1.8857142857143262e12,27.75510651722409,0.34886912618826893,5.268415657982116,0.033109691371517556
1.8952380952381357e12,27.794414859018364,0.3593360313009139,5.272151083526018,0.03407892437699762
1.9047619047619456e12,27.83230011264183,0.3700490692576587,5.275749307892978,0.03507102308367604
1.9142857142857551e12,27.869507182757875,0.3800018225335485,5.279280520960388,0.03599020868401909
1.923809523809565e12,27.907178648595533,0.3890485913864424,5.2828528702914035,0.0368221080576165
1.9333333333333748e12,27.94613748489309,0.39787607857502866,5.286544543988664,0.03763127125581235
1.9428571428571843e12,27.98644809874995,0.4075003065501345,5.290362079426855,0.038513681657549044
1.9523809523809941e12,28.027453576620545,0.41866056985999406,5.294243725166133,0.03953941666124199
1.9619047619048037e12,28.068171574041298,0.43143002567592553,5.298096762916035,0.04071575491466802
1.9714285714286138e12,28.10781821131968,0.44517512563819633,5.301846943368018,0.041983232746240884
1.9809523809524233e12,28.146229277026528,0.45885900424817766,5.305478262650002,0.04324413868252717
1.9904761904762332e12,28.183972424990195,0.47155487941969726,5.309043681127969,0.04441083088483854
2.0000000000000427e12,28.22207069617067,0.4828962343731347,5.312639256458961,0.045448212861540806
2.0095238095238525e12,28.261503362876162,0.49319583097112457,5.316357212309715,0.04638513265968362
2.019047619047662e12,28.302802082767453,0.5031970428678617,5.320247831880091,0.047291150078539616
2.028571428571472e12,28.345948334924657,0.5136694555841753,5.324309644226855,0.04823852963993472
2.038095238095282e12,28.390544809920556,0.5250971714814721,5.328505427277311,0.04927285798776095
2.0476190476190913e12,28.436103563143067,0.5375825369818956,5.332789264166691,0.05040388716863734
2.0571428571429014e12,28.482287642121523,0.550963063430225,5.337129293489886,0.05161642151158912
2.066666666666711e12,28.528979564211316,0.5650493235957923,5.3415142585313795,0.05289261184599422
2.0761904761905208e12,28.576138399901946,0.5798123806403674,5.345940231440785,0.054229608841991205
2.0857142857143303e12,28.62356790903681,0.5953613140097049,5.350388914443447,0.05563761625194457
2.0952380952381401e12,28.67081084863642,0.6117215003303126,5.3548176328007555,0.05711926046407086
2.1047619047619497e12,28.71727680572617,0.6285937033217922,5.35917110772811,0.058647057792919705
2.1142857142857595e12,28.76253375600983,0.6452634798293386,5.3634085406043654,0.06015481155483165
2.123809523809569e12,28.806631794557763,0.6607181222964199,5.367533769329348,0.061548283210908585
2.1333333333333792e12,28.850348094792274,0.6739698897945616,5.37161821899519,0.06273504015382081
2.1428571428571885e12,28.895220889837056,0.6845640079407387,5.375804402364503,0.06367158164361324
2.1523809523809985e12,28.94319004006965,0.6931393761026171,5.380272931572078,0.06441564275009197
2.1619047619048079e12,28.99576318478085,0.7016891444588085,5.385165244266323,0.06515094100379407
2.171428571428618e12,29.053012153677518,0.7130847242660683,5.39049011671765,0.06614357618611189
2.1809523809524277e12,29.113117788692207,0.7298206338859364,5.396080754382148,0.0676257915397241
2.1904761904762373e12,29.17302409299118,0.7526722683603586,5.401654805783052,0.06967127025315606
2.2000000000000474e12,29.229908033933732,0.7802192298030645,5.406950170362502,0.072150442420322
2.209523809523857e12,29.282516330572985,0.8095123770158114,5.411848705578283,0.07479157528208764
2.2190476190476665e12,29.331698697723148,0.8373587199013693,5.416425941559712,0.07729896120425808
2.228571428571476e12,29.380094377936068,0.8615939238639849,5.420922991620602,0.07947020125244471
2.238095238095286e12,29.431179206571066,0.8819698738468226,5.425659600069453,0.08127857589052559
2.2476190476190957e12,29.487921524740752,0.9003949357171775,5.430910702885285,0.08289632288983585
2.257142857142906e12,29.55143792540421,0.9203266356434183,5.436782231070526,0.08463988516029508
2.266666666666715e12,29.62022151260549,0.9453501641755017,5.443139110612993,0.08683973570187858
2.276190476190525e12,29.690511106238002,0.9774369243527731,5.449638122577824,0.08968018208821321
2.2857142857143345e12,29.75786347958869,1.015836194097738,5.455871460089712,0.09309685186676846
2.2952380952381445e12,29.8191146496689,1.057342059487547,5.461546307652237,0.09679995709330837
2.304761904761954e12,29.873640683963753,1.0977173989053233,5.466600805065757,0.10040332081852502
2.3142857142857637e12,29.923475044055166,1.133422276474073,5.471216140189906,0.10358148138596003
2.3238095238095737e12,29.97248347062443,1.1629416174713836,5.47574292950705,0.10619111721534195
2.3333333333333833e12,30.02504308523443,1.1873399682971808,5.4805817531888845,0.10832300276838801
2.3428571428571934e12,30.084743400226845,1.2100269612552506,5.48606450600745,0.1102821830774926
2.3523809523810024e12,30.15337724293459,1.2360135549869182,5.492361518993674,0.11252119033482376
2.3619047619048125e12,30.230185673957163,1.2707684594083697,5.499411767951701,0.11553653436651265
2.371428571428622e12,30.311557474195638,1.3184781523858644,5.506894148435908,0.1197110956290332
2.380952380952432e12,30.391893180640707,1.3798598428704225,5.514303502993236,0.12511579537993733
2.3904761904762417e12,30.466100615945308,1.4506245000524913,5.521173432706705,0.13136886607372883
2.4000000000000513e12,30.532957783155698,1.5220284121129135,5.5273781980191545,0.13768145888958808
2.409523809523861e12,30.597522103888508,1.584291501363468,5.533353512264665,0.14316032910453905
2.419047619047671e12,30.669792840584805,1.6320743343133328,5.539987329010281,0.14730216248839914
2.4285714285714805e12,30.75868126654446,1.6666583482482655,5.548081849949752,0.1502032851538179
2.43809523809529e12,30.867457681665147,1.6916307308295542,5.557931376728021,0.1521812154696635
2.4476190476191e12,30.991930316115738,1.7102816422918066,5.569155050684691,0.15354664343410945
2.4571428571429097e12,31.12259763177035,1.7299500132735157,5.580912992168611,0.1549856642697293
2.4666666666667197e12,31.25105533695299,1.760181640151148,5.592477258518511,0.15736977239864897
2.4761904761905293e12,31.36944327016276,1.8069996536554578,5.603164424467037,0.16124873903058867
2.485714285714339e12,31.469130894409314,1.8703673264687921,5.612212304363179,0.16663523192747218
